"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"Maryland","24","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",151,6042718,2.5
,"Maryland","24","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,6042718,0.3
,"Maryland","24","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",402,6042718,6.7
,"Maryland","24","2018","2018","All other non-drug and non-alcohol causes","O9",16,6042718,Unreliable
,"Massachusetts","25","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",27,6317345,0.4
,"Massachusetts","25","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",28,6349097,0.4
,"Massachusetts","25","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,6397634,Unreliable
,"Massachusetts","25","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",77,6397634,1.2
,"Massachusetts","25","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,6417206,Unreliable
,"Massachusetts","25","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",83,6417206,1.3
,"Massachusetts","25","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,6422565,Unreliable
,"Massachusetts","25","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,6422565,Unreliable
,"Massachusetts","25","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",96,6422565,1.5
,"Massachusetts","25","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,6412281,Unreliable
,"Massachusetts","25","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",97,6412281,1.5
,"Massachusetts","25","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",146,6403290,2.3
,"Massachusetts","25","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",22,6403290,0.3
,"Massachusetts","25","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",260,6410084,4.1
,"Massachusetts","25","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,6410084,Unreliable
,"Massachusetts","25","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,6410084,Unreliable
,"Massachusetts","25","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",242,6431559,3.8
,"Massachusetts","25","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,6431559,Unreliable
,"Massachusetts","25","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",22,6431559,0.3
,"Massachusetts","25","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",175,6468967,2.7
,"Massachusetts","25","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,6468967,0.4
,"Massachusetts","25","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",225,6517613,3.5
,"Massachusetts","25","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,6517613,Unreliable
,"Massachusetts","25","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,6517613,Unreliable
,"Massachusetts","25","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",207,6547629,3.2
,"Massachusetts","25","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,6547629,Unreliable
,"Massachusetts","25","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,6547629,Unreliable
,"Massachusetts","25","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",193,6587536,2.9
,"Massachusetts","25","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",27,6587536,0.4
,"Massachusetts","25","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,6587536,Unreliable
,"Massachusetts","25","2011","2011","All other non-drug and non-alcohol causes","O9",11,6587536,Unreliable
,"Massachusetts","25","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",208,6646144,3.1
,"Massachusetts","25","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",30,6646144,0.5
,"Massachusetts","25","2012","2012","All other non-drug and non-alcohol causes","O9",13,6646144,Unreliable
,"Massachusetts","25","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",228,6692824,3.4
,"Massachusetts","25","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",26,6692824,0.4
,"Massachusetts","25","2013","2013","All other non-drug and non-alcohol causes","O9",14,6692824,Unreliable
,"Massachusetts","25","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",236,6745408,3.5
,"Massachusetts","25","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,6745408,Unreliable
,"Massachusetts","25","2014","2014","All other non-drug and non-alcohol causes","O9",10,6745408,Unreliable
,"Massachusetts","25","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",277,6794422,4.1
,"Massachusetts","25","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,6794422,Unreliable
,"Massachusetts","25","2015","2015","All other non-drug and non-alcohol causes","O9",13,6794422,Unreliable
,"Massachusetts","25","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",317,6811779,4.7
