"Notes","County","County Code","Year","Year Code","Multiple Cause of death","Multiple Cause of death Code",Deaths,Population,Crude Rate
,"Sacramento County, CA","06067","2008","2008","Psychostimulants with abuse potential","T43.6",60,1394438,4.303
,"Sacramento County, CA","06067","2009","2009","Other opioids","T40.2",46,1408601,3.266
,"Sacramento County, CA","06067","2009","2009","Methadone","T40.3",24,1408601,1.704
,"Sacramento County, CA","06067","2009","2009","Cocaine","T40.5",14,1408601,Unreliable
,"Sacramento County, CA","06067","2009","2009","Psychostimulants with abuse potential","T43.6",52,1408601,3.692
,"Sacramento County, CA","06067","2010","2010","Other opioids","T40.2",34,1418788,2.396
,"Sacramento County, CA","06067","2010","2010","Methadone","T40.3",33,1418788,2.326
,"Sacramento County, CA","06067","2010","2010","Other synthetic narcotics","T40.4",10,1418788,Unreliable
,"Sacramento County, CA","06067","2010","2010","Cocaine","T40.5",14,1418788,Unreliable
,"Sacramento County, CA","06067","2010","2010","Psychostimulants with abuse potential","T43.6",38,1418788,2.678
,"Sacramento County, CA","06067","2011","2011","Other opioids","T40.2",27,1436105,1.880
,"Sacramento County, CA","06067","2011","2011","Methadone","T40.3",17,1436105,Unreliable
,"Sacramento County, CA","06067","2011","2011","Psychostimulants with abuse potential","T43.6",40,1436105,2.785
,"Sacramento County, CA","06067","2012","2012","Heroin","T40.1",14,1450121,Unreliable
,"Sacramento County, CA","06067","2012","2012","Other opioids","T40.2",27,1450121,1.862
,"Sacramento County, CA","06067","2012","2012","Methadone","T40.3",18,1450121,Unreliable
,"Sacramento County, CA","06067","2012","2012","Cocaine","T40.5",11,1450121,Unreliable
,"Sacramento County, CA","06067","2012","2012","Psychostimulants with abuse potential","T43.6",54,1450121,3.724
,"San Bernardino County, CA","06071","2008","2008","Other opioids","T40.2",28,2003735,1.397
,"San Bernardino County, CA","06071","2008","2008","Methadone","T40.3",10,2003735,Unreliable
,"San Bernardino County, CA","06071","2008","2008","Psychostimulants with abuse potential","T43.6",15,2003735,Unreliable
,"San Bernardino County, CA","06071","2009","2009","Other opioids","T40.2",36,2013960,1.788
,"San Bernardino County, CA","06071","2009","2009","Methadone","T40.3",12,2013960,Unreliable
,"San Bernardino County, CA","06071","2009","2009","Other synthetic narcotics","T40.4",24,2013960,1.192
,"San Bernardino County, CA","06071","2009","2009","Psychostimulants with abuse potential","T43.6",29,2013960,1.440
,"San Bernardino County, CA","06071","2010","2010","Heroin","T40.1",11,2035210,Unreliable
,"San Bernardino County, CA","06071","2010","2010","Other opioids","T40.2",35,2035210,1.720
,"San Bernardino County, CA","06071","2010","2010","Other synthetic narcotics","T40.4",10,2035210,Unreliable
,"San Bernardino County, CA","06071","2010","2010","Psychostimulants with abuse potential","T43.6",33,2035210,1.621
,"San Bernardino County, CA","06071","2011","2011","Heroin","T40.1",11,2065377,Unreliable
,"San Bernardino County, CA","06071","2011","2011","Other opioids","T40.2",33,2065377,1.598
,"San Bernardino County, CA","06071","2011","2011","Psychostimulants with abuse potential","T43.6",31,2065377,1.501
,"San Bernardino County, CA","06071","2012","2012","Heroin","T40.1",19,2081313,Unreliable
,"San Bernardino County, CA","06071","2012","2012","Other opioids","T40.2",34,2081313,1.634
,"San Bernardino County, CA","06071","2012","2012","Psychostimulants with abuse potential","T43.6",34,2081313,1.634
,"San Diego County, CA","06073","2008","2008","Heroin","T40.1",49,3022116,1.621
,"San Diego County, CA","06073","2008","2008","Other opioids","T40.2",165,3022116,5.460
,"San Diego County, CA","06073","2008","2008","Methadone","T40.3",51,3022116,1.688
,"San Diego County, CA","06073","2008","2008","Other synthetic narcotics","T40.4",39,3022116,1.290
,"San Diego County, CA","06073","2008","2008","Cocaine","T40.5",44,3022116,1.456
,"San Diego County, CA","06073","2008","2008","Psychostimulants with abuse potential","T43.6",77,3022116,2.548
,"San Diego County, CA","06073","2009","2009","Heroin","T40.1",60,3061203,1.960
,"San Diego County, CA","06073","2009","2009","Other opioids","T40.2",182,3061203,5.945
,"San Diego County, CA","06073","2009","2009","Methadone","T40.3",37,3061203,1.209
,"San Diego County, CA","06073","2009","2009","Other synthetic narcotics","T40.4",39,3061203,1.274
,"San Diego County, CA","06073","2009","2009","Cocaine","T40.5",20,3061203,0.653
,"San Diego County, CA","06073","2009","2009","Psychostimulants with abuse potential","T43.6",84,3061203,2.744
,"San Diego County, CA","06073","2010","2010","Heroin","T40.1",61,3095313,1.971
,"San Diego County, CA","06073","2010","2010","Other opioids","T40.2",149,3095313,4.814
,"San Diego County, CA","06073","2010","2010","Methadone","T40.3",56,3095313,1.809
,"San Diego County, CA","06073","2010","2010","Other synthetic narcotics","T40.4",39,3095313,1.260
,"San Diego County, CA","06073","2010","2010","Cocaine","T40.5",25,3095313,0.808
,"San Diego County, CA","06073","2010","2010","Psychostimulants with abuse potential","T43.6",99,3095313,3.198
,"San Diego County, CA","06073","2011","2011","Heroin","T40.1",68,3140069,2.166
,"San Diego County, CA","06073","2011","2011","Other opioids","T40.2",183,3140069,5.828
,"San Diego County, CA","06073","2011","2011","Methadone","T40.3",56,3140069,1.783
,"San Diego County, CA","06073","2011","2011","Other synthetic narcotics","T40.4",32,3140069,1.019
,"San Diego County, CA","06073","2011","2011","Cocaine","T40.5",22,3140069,0.701
,"San Diego County, CA","06073","2011","2011","Psychostimulants with abuse potential","T43.6",120,3140069,3.822
,"San Diego County, CA","06073","2012","2012","Heroin","T40.1",53,3177063,1.668
,"San Diego County, CA","06073","2012","2012","Other opioids","T40.2",187,3177063,5.886
,"San Diego County, CA","06073","2012","2012","Methadone","T40.3",48,3177063,1.511
,"San Diego County, CA","06073","2012","2012","Other synthetic narcotics","T40.4",38,3177063,1.196
,"San Diego County, CA","06073","2012","2012","Cocaine","T40.5",33,3177063,1.039
,"San Diego County, CA","06073","2012","2012","Psychostimulants with abuse potential","T43.6",116,3177063,3.651
,"San Francisco County, CA","06075","2008","2008","Cocaine","T40.5",31,791152,3.918
,"San Francisco County, CA","06075","2009","2009","Heroin","T40.1",12,801922,Unreliable
,"San Francisco County, CA","06075","2009","2009","Other opioids","T40.2",56,801922,6.983
,"San Francisco County, CA","06075","2009","2009","Methadone","T40.3",42,801922,5.237
,"San Francisco County, CA","06075","2009","2009","Cocaine","T40.5",58,801922,7.233
,"San Francisco County, CA","06075","2009","2009","Psychostimulants with abuse potential","T43.6",25,801922,3.118
,"San Francisco County, CA","06075","2010","2010","Other opioids","T40.2",69,805235,8.569
,"San Francisco County, CA","06075","2010","2010","Methadone","T40.3",42,805235,5.216
,"San Francisco County, CA","06075","2010","2010","Cocaine","T40.5",62,805235,7.700
,"San Francisco County, CA","06075","2010","2010","Psychostimulants with abuse potential","T43.6",23,805235,2.856
,"San Francisco County, CA","06075","2011","2011","Heroin","T40.1",10,812826,Unreliable
,"San Francisco County, CA","06075","2011","2011","Other opioids","T40.2",66,812826,8.120
,"San Francisco County, CA","06075","2011","2011","Methadone","T40.3",50,812826,6.151
,"San Francisco County, CA","06075","2011","2011","Other synthetic narcotics","T40.4",10,812826,Unreliable
,"San Francisco County, CA","06075","2011","2011","Cocaine","T40.5",64,812826,7.874
,"San Francisco County, CA","06075","2011","2011","Psychostimulants with abuse potential","T43.6",34,812826,4.183
,"San Francisco County, CA","06075","2012","2012","Other opioids","T40.2",35,825863,4.238
,"San Francisco County, CA","06075","2012","2012","Methadone","T40.3",23,825863,2.785
,"San Francisco County, CA","06075","2012","2012","Cocaine","T40.5",39,825863,4.722
,"San Francisco County, CA","06075","2012","2012","Psychostimulants with abuse potential","T43.6",20,825863,2.422
,"San Joaquin County, CA","06077","2008","2008","Heroin","T40.1",12,671692,Unreliable
,"San Joaquin County, CA","06077","2008","2008","Other opioids","T40.2",45,671692,6.699
,"San Joaquin County, CA","06077","2008","2008","Methadone","T40.3",15,671692,Unreliable
,"San Joaquin County, CA","06077","2008","2008","Cocaine","T40.5",13,671692,Unreliable
,"San Joaquin County, CA","06077","2008","2008","Psychostimulants with abuse potential","T43.6",27,671692,4.020
,"San Joaquin County, CA","06077","2009","2009","Heroin","T40.1",14,677736,Unreliable
,"San Joaquin County, CA","06077","2009","2009","Other opioids","T40.2",40,677736,5.902
,"San Joaquin County, CA","06077","2009","2009","Methadone","T40.3",22,677736,3.246
,"San Joaquin County, CA","06077","2009","2009","Other synthetic narcotics","T40.4",10,677736,Unreliable
,"San Joaquin County, CA","06077","2009","2009","Cocaine","T40.5",14,677736,Unreliable
,"San Joaquin County, CA","06077","2009","2009","Psychostimulants with abuse potential","T43.6",38,677736,5.607
,"San Joaquin County, CA","06077","2010","2010","Heroin","T40.1",11,685306,Unreliable
,"San Joaquin County, CA","06077","2010","2010","Other opioids","T40.2",50,685306,7.296
,"San Joaquin County, CA","06077","2010","2010","Methadone","T40.3",32,685306,4.669
,"San Joaquin County, CA","06077","2010","2010","Cocaine","T40.5",13,685306,Unreliable
,"San Joaquin County, CA","06077","2010","2010","Psychostimulants with abuse potential","T43.6",49,685306,7.150
,"San Joaquin County, CA","06077","2011","2011","Other opioids","T40.2",47,696214,6.751
,"San Joaquin County, CA","06077","2011","2011","Methadone","T40.3",33,696214,4.740
,"San Joaquin County, CA","06077","2011","2011","Other synthetic narcotics","T40.4",11,696214,Unreliable
,"San Joaquin County, CA","06077","2011","2011","Cocaine","T40.5",17,696214,Unreliable
,"San Joaquin County, CA","06077","2011","2011","Psychostimulants with abuse potential","T43.6",45,696214,6.464
,"San Joaquin County, CA","06077","2012","2012","Other opioids","T40.2",31,702612,4.412
,"San Joaquin County, CA","06077","2012","2012","Methadone","T40.3",14,702612,Unreliable
,"San Joaquin County, CA","06077","2012","2012","Psychostimulants with abuse potential","T43.6",47,702612,6.689
,"San Luis Obispo County, CA","06079","2010","2010","Other opioids","T40.2",10,269637,Unreliable
,"San Luis Obispo County, CA","06079","2011","2011","Other opioids","T40.2",11,271969,Unreliable
,"San Luis Obispo County, CA","06079","2012","2012","Other opioids","T40.2",14,274804,Unreliable
,"San Mateo County, CA","06081","2008","2008","Other opioids","T40.2",11,703830,Unreliable
,"San Mateo County, CA","06081","2008","2008","Psychostimulants with abuse potential","T43.6",11,703830,Unreliable
,"San Mateo County, CA","06081","2009","2009","Psychostimulants with abuse potential","T43.6",11,713617,Unreliable
,"San Mateo County, CA","06081","2011","2011","Other opioids","T40.2",15,727209,Unreliable
,"San Mateo County, CA","06081","2011","2011","Psychostimulants with abuse potential","T43.6",11,727209,Unreliable
,"San Mateo County, CA","06081","2012","2012","Other opioids","T40.2",15,739311,Unreliable
,"Santa Clara County, CA","06085","2008","2008","Other opioids","T40.2",25,1740964,1.436
,"Santa Clara County, CA","06085","2008","2008","Methadone","T40.3",12,1740964,Unreliable
,"Santa Clara County, CA","06085","2008","2008","Cocaine","T40.5",10,1740964,Unreliable
,"Santa Clara County, CA","06085","2008","2008","Psychostimulants with abuse potential","T43.6",29,1740964,1.666
,"Santa Clara County, CA","06085","2009","2009","Other opioids","T40.2",21,1765137,1.190
,"Santa Clara County, CA","06085","2009","2009","Methadone","T40.3",12,1765137,Unreliable
,"Santa Clara County, CA","06085","2009","2009","Cocaine","T40.5",10,1765137,Unreliable
,"Santa Clara County, CA","06085","2009","2009","Psychostimulants with abuse potential","T43.6",29,1765137,1.643
,"Santa Clara County, CA","06085","2010","2010","Other opioids","T40.2",22,1781642,1.235
,"Santa Clara County, CA","06085","2010","2010","Methadone","T40.3",18,1781642,Unreliable
,"Santa Clara County, CA","06085","2010","2010","Cocaine","T40.5",12,1781642,Unreliable
,"Santa Clara County, CA","06085","2010","2010","Psychostimulants with abuse potential","T43.6",40,1781642,2.245
,"Santa Clara County, CA","06085","2011","2011","Other opioids","T40.2",38,1809378,2.100
,"Santa Clara County, CA","06085","2011","2011","Methadone","T40.3",11,1809378,Unreliable
,"Santa Clara County, CA","06085","2011","2011","Other synthetic narcotics","T40.4",12,1809378,Unreliable
,"Santa Clara County, CA","06085","2011","2011","Cocaine","T40.5",11,1809378,Unreliable
,"Santa Clara County, CA","06085","2011","2011","Psychostimulants with abuse potential","T43.6",41,1809378,2.266
,"Santa Clara County, CA","06085","2012","2012","Other opioids","T40.2",19,1837504,Unreliable
,"Santa Clara County, CA","06085","2012","2012","Methadone","T40.3",14,1837504,Unreliable
,"Santa Clara County, CA","06085","2012","2012","Psychostimulants with abuse potential","T43.6",54,1837504,2.939
,"Santa Cruz County, CA","06087","2008","2008","Other opioids","T40.2",12,256520,Unreliable
,"Santa Cruz County, CA","06087","2009","2009","Other opioids","T40.2",11,260009,Unreliable
,"Santa Cruz County, CA","06087","2009","2009","Methadone","T40.3",12,260009,Unreliable
,"Santa Cruz County, CA","06087","2010","2010","Methadone","T40.3",10,262382,Unreliable
,"Santa Cruz County, CA","06087","2011","2011","Other opioids","T40.2",14,264298,Unreliable
,"Santa Cruz County, CA","06087","2011","2011","Methadone","T40.3",10,264298,Unreliable
,"Santa Cruz County, CA","06087","2012","2012","Methadone","T40.3",11,266776,Unreliable
,"Shasta County, CA","06089","2008","2008","Other opioids","T40.2",14,177247,Unreliable
,"Shasta County, CA","06089","2008","2008","Methadone","T40.3",14,177247,Unreliable
,"Shasta County, CA","06089","2009","2009","Other opioids","T40.2",16,177279,Unreliable
,"Shasta County, CA","06089","2009","2009","Methadone","T40.3",16,177279,Unreliable
,"Shasta County, CA","06089","2010","2010","Other opioids","T40.2",18,177223,Unreliable
,"Shasta County, CA","06089","2011","2011","Other opioids","T40.2",12,177774,Unreliable
,"Shasta County, CA","06089","2011","2011","Psychostimulants with abuse potential","T43.6",10,177774,Unreliable
,"Shasta County, CA","06089","2012","2012","Other opioids","T40.2",15,178586,Unreliable
,"Shasta County, CA","06089","2012","2012","Psychostimulants with abuse potential","T43.6",10,178586,Unreliable
,"Solano County, CA","06095","2008","2008","Psychostimulants with abuse potential","T43.6",12,408972,Unreliable
,"Solano County, CA","06095","2009","2009","Other opioids","T40.2",11,410290,Unreliable
,"Solano County, CA","06095","2010","2010","Other opioids","T40.2",13,413344,Unreliable
,"Solano County, CA","06095","2010","2010","Psychostimulants with abuse potential","T43.6",11,413344,Unreliable
,"Solano County, CA","06095","2011","2011","Other opioids","T40.2",11,416471,Unreliable
,"Solano County, CA","06095","2011","2011","Psychostimulants with abuse potential","T43.6",12,416471,Unreliable
,"Solano County, CA","06095","2012","2012","Psychostimulants with abuse potential","T43.6",10,420757,Unreliable
,"Sonoma County, CA","06097","2008","2008","Other opioids","T40.2",44,473091,9.301
,"Sonoma County, CA","06097","2008","2008","Methadone","T40.3",17,473091,Unreliable
,"Sonoma County, CA","06097","2008","2008","Psychostimulants with abuse potential","T43.6",18,473091,Unreliable
,"Sonoma County, CA","06097","2009","2009","Other opioids","T40.2",26,479479,5.423
,"Sonoma County, CA","06097","2009","2009","Methadone","T40.3",11,479479,Unreliable
,"Sonoma County, CA","06097","2009","2009","Psychostimulants with abuse potential","T43.6",16,479479,Unreliable
,"Sonoma County, CA","06097","2010","2010","Other opioids","T40.2",26,483878,5.373
,"Sonoma County, CA","06097","2010","2010","Methadone","T40.3",21,483878,4.340
,"Sonoma County, CA","06097","2011","2011","Other opioids","T40.2",13,488116,Unreliable
