payor_plan_id,payor_plan,payor_plan_var
7000271203,CAREMARK PLAN 1203,
7000271204,CAREMARK PLAN 1204,
7000271205,CAREMARK PLAN 1205,
7000271206,CAREMARK PLAN 1206,
7000271207,CAREMARK PLAN 1207,
7000271208,CAREMARK PLAN 1208,
7000271209,CAREMARK PLAN 1209,
7000271210,CAREMARK PLAN 1210,
7000271211,CAREMARK PLAN 1211,
7000271212,CAREMARK PLAN 1212,
7000271213,CAREMARK PLAN 1213,
7000271214,CAREMARK PLAN 1214,
7000271215,CAREMARK PLAN 1215,
7000271216,CAREMARK PLAN 1216,
7000271217,CAREMARK PLAN 1217,
7000271218,CAREMARK PLAN 1218,
7000271219,CAREMARK PLAN 1219,
7000271220,CAREMARK PLAN 1220,
7000271221,CAREMARK PLAN 1221,
7000271222,CAREMARK PLAN 1222,
7000271223,CAREMARK PLAN 1223,
7000271226,CAREMARK PLAN 1226,
7000271227,CAREMARK PLAN 1227,
7000271228,CAREMARK PLAN 1228,
7000271230,CAREMARK PLAN 1230,
7000271231,CAREMARK PLAN 1231,
7000271232,CAREMARK PLAN 1232,
7000271233,CAREMARK PLAN 1233,
7000271234,CAREMARK PLAN 1234,
7000271235,CAREMARK PLAN 1235,
7000271236,CAREMARK PLAN 1236,
7000271237,CAREMARK PLAN 1237,
7000271238,CAREMARK PLAN 1238,
7000271239,CAREMARK PLAN 1239,
7000271240,CAREMARK PLAN 1240,
7000271241,CAREMARK PLAN 1241,
7000271242,CAREMARK PLAN 1242,
7000271243,CAREMARK PLAN 1243,
7000271244,CAREMARK PLAN 1244,
7000271245,CAREMARK PLAN 1245,
7000271246,CAREMARK PLAN 1246,
7000271247,CAREMARK PLAN 1247,
7000271248,CAREMARK PLAN 1248,
7000271249,CAREMARK PLAN 1249,
7000271250,CAREMARK PLAN 1250,
7000271251,CAREMARK PLAN 1251,
7000271252,CAREMARK PLAN 1252,
7000271253,CAREMARK PLAN 1253,
7000271254,CAREMARK PLAN 1254,
7000271255,CAREMARK PLAN 1255,
7000271256,CAREMARK PLAN 1256,
7000271257,CAREMARK PLAN 1257,
7000271258,CAREMARK PLAN 1258,
7000271259,CAREMARK PLAN 1259,
7000271260,CAREMARK PLAN 1260,
7000271261,CAREMARK PLAN 1261,
7000271262,CAREMARK PLAN 1262,
7000271263,CAREMARK PLAN 1263,
7000271264,CAREMARK PLAN 1264,
7000271265,CAREMARK PLAN 1265,
7000271266,CAREMARK PLAN 1266,
7000271267,CAREMARK PLAN 1267,
7000271268,CAREMARK PLAN 1268,
7000271269,CAREMARK PLAN 1269,
7000271270,CAREMARK PLAN 1270,
7000271271,CAREMARK PLAN 1271,
7000271272,CAREMARK PLAN 1272,
7000271273,CAREMARK PLAN 1273,
7000271274,CAREMARK PLAN 1274,
7000271275,CAREMARK PLAN 1275,
7000271276,CAREMARK PLAN 1276,
7000271277,CAREMARK PLAN 1277,
7000271278,CAREMARK PLAN 1278,
7000271279,CAREMARK PLAN 1279,
7000271280,CAREMARK PLAN 1280,
7000271281,CAREMARK PLAN 1281,
7000271282,CAREMARK PLAN 1282,
7000271283,CAREMARK PLAN 1283,
7000271284,CAREMARK PLAN 1284,
7000271285,CAREMARK PLAN 1285,
7000271286,CAREMARK PLAN 1286,
7000271287,CAREMARK PLAN 1287,
7000271288,CAREMARK PLAN 1288,
7000271289,CAREMARK PLAN 1289,
7000271290,CAREMARK PLAN 1290,
7000271291,CAREMARK PLAN 1291,
7000271292,CAREMARK PLAN 1292,
7000271293,CAREMARK PLAN 1293,
7000271294,CAREMARK PLAN 1294,
7000271296,CAREMARK PLAN 1296,
7000271297,CAREMARK PLAN 1297,
7000271298,CAREMARK PLAN 1298,
7000271299,CAREMARK PLAN 1299,
7000271300,CAREMARK PLAN 1300,
7000271301,CAREMARK PLAN 1301,
7000271318,CAREMARK PLAN 1318,
7000271319,CAREMARK PLAN 1319,
7000271320,CAREMARK PLAN 1320,
7000271321,CAREMARK PLAN 1321,
7000271322,CAREMARK PLAN 1322,
7000271323,CAREMARK PLAN 1323,
7000271324,CAREMARK PLAN 1324,
7000271325,CAREMARK PLAN 1325,
7000271326,CAREMARK PLAN 1326,
7000271327,CAREMARK PLAN 1327,
7000271328,CAREMARK PLAN 1328,
7000271329,CAREMARK PLAN 1329,
7000271330,CAREMARK PLAN 1330,
7000271331,CAREMARK PLAN 1331,
7000271332,CAREMARK PLAN 1332,
7000271333,CAREMARK PLAN 1333,
7000271334,CAREMARK PLAN 1334,
7000271336,CAREMARK PLAN 1336,
7000271337,CAREMARK PLAN 1337,
7000271338,CAREMARK PLAN 1338,
7000271339,CAREMARK PLAN 1339,
7000271340,CAREMARK PLAN 1340,
7000271341,CAREMARK PLAN 1341,
7000271342,CAREMARK PLAN 1342,
7000271343,CAREMARK PLAN 1343,
7000271344,CAREMARK PLAN 1344,
7000271345,CAREMARK PLAN 1345,
7000271346,CAREMARK PLAN 1346,
7000271347,CAREMARK PLAN 1347,
7000271348,CAREMARK PLAN 1348,
7000271349,CAREMARK PLAN 1349,
7000271350,CAREMARK PLAN 1350,
7000271351,CAREMARK PLAN 1351,
7000271352,CAREMARK PLAN 1352,
7000271353,CAREMARK PLAN 1353,
7000271354,CAREMARK PLAN 1354,
7000271355,CAREMARK PLAN 1355,
7000271356,CAREMARK PLAN 1356,
7000271357,CAREMARK PLAN 1357,
7000271358,CAREMARK PLAN 1358,
7000271359,CAREMARK PLAN 1359,
7000271360,CAREMARK PLAN 1360,
7000271361,CAREMARK PLAN 1361,
7000271362,CAREMARK PLAN 1362,
7000271363,CAREMARK PLAN 1363,
7000271364,CAREMARK PLAN 1364,
7000271365,CAREMARK PLAN 1365,
7000271366,CAREMARK PLAN 1366,
7000271367,CAREMARK PLAN 1367,
7000271368,CAREMARK PLAN 1368,
7000271369,CAREMARK PLAN 1369,
7000271370,CAREMARK PLAN 1370,
7000271371,CAREMARK PLAN 1371,
7000271372,CAREMARK PLAN 1372,
7000271373,CAREMARK PLAN 1373,
7000271374,CAREMARK PLAN 1374,
7000271375,CAREMARK PLAN 1375,
7000271376,CAREMARK PLAN 1376,
7000271377,CAREMARK PLAN 1377,
7000271378,CAREMARK PLAN 1378,
7000271379,CAREMARK PLAN 1379,
7000271380,CAREMARK PLAN 1380,
7000271382,CAREMARK PLAN 1382,
7000271388,CAREMARK PLAN 1388,
7000271390,CAREMARK PLAN 1390,
7000271391,CAREMARK PLAN 1391,
7000271392,CAREMARK PLAN 1392,
7000271396,CAREMARK PLAN 1396,
7000271397,CAREMARK PLAN 1397,
7000271399,CAREMARK PLAN 1399,
7000271402,CAREMARK PLAN 1402,
7000271413,CAREMARK PLAN 1413,
7000271415,CAREMARK PLAN 1415,
7000271416,CAREMARK PLAN 1416,
7000271417,CAREMARK PLAN 1417,
7000271418,CAREMARK PLAN 1418,
7000271419,CAREMARK PLAN 1419,
7000271420,CAREMARK PLAN 1420,
7000271421,CAREMARK PLAN 1421,
7000271422,CAREMARK PLAN 1422,
7000271423,CAREMARK PLAN 1423,
7000271432,CAREMARK PLAN 1432,
7000271433,CAREMARK PLAN 1433,
7000271446,CAREMARK PLAN 1446,
7000271447,CAREMARK PLAN 1447,
7000271448,CAREMARK PLAN 1448,
7000271449,CAREMARK PLAN 1449,
7000271450,CAREMARK PLAN 1450,
7000271451,CAREMARK PLAN 1451,
7000271452,CAREMARK PLAN 1452,
7000271453,CAREMARK PLAN 1453,
7000271455,CAREMARK PLAN 1455,
7000271456,CAREMARK PLAN 1456,
7000271459,CAREMARK PLAN 1459,
7000271460,CAREMARK PLAN 1460,
7000271464,CAREMARK PLAN 1464,
7000271465,CAREMARK PLAN 1465,
7000271466,CAREMARK PLAN 1466,
7000271467,CAREMARK PLAN 1467,
7000271468,CAREMARK PLAN 1468,
7000271469,CAREMARK PLAN 1469,
7000271470,CAREMARK PLAN 1470,
7000271471,CAREMARK PLAN 1471,
7000271473,CAREMARK PLAN 1473,
7000271474,CAREMARK PLAN 1474,
7000271475,CAREMARK PLAN 1475,
7000271476,CAREMARK PLAN 1476,
7000271477,CAREMARK PLAN 1477,
7000271478,CAREMARK PLAN 1478,
7000271479,CAREMARK PLAN 1479,
7000271480,CAREMARK PLAN 1480,
7000271481,CAREMARK PLAN 1481,
7000271482,CAREMARK PLAN 1482,
7000271483,CAREMARK PLAN 1483,
7000271484,CAREMARK PLAN 1484,
7000271485,CAREMARK PLAN 1485,
7000271486,CAREMARK PLAN 1486,
7000271487,CAREMARK PLAN 1487,
7000271488,CAREMARK PLAN 1488,
7000271489,CAREMARK PLAN 1489,
7000271490,CAREMARK PLAN 1490,
7000271491,CAREMARK PLAN 1491,
7000271492,CAREMARK PLAN 1492,
7000271493,CAREMARK PLAN 1493,
7000271494,CAREMARK PLAN 1494,
7000271496,CAREMARK PLAN 1496,
7000271497,CAREMARK PLAN 1497,
7000271498,CAREMARK PLAN 1498,
7000271500,CAREMARK PLAN 1500,
7000271501,CAREMARK PLAN 1501,
7000271502,CAREMARK PLAN 1502,
7000271503,CAREMARK PLAN 1503,
7000271504,CAREMARK PLAN 1504,
7000271505,CAREMARK PLAN 1505,
7000271506,CAREMARK PLAN 1506,
7000271508,CAREMARK PLAN 1508,
7000271509,CAREMARK PLAN 1509,
7000271510,CAREMARK PLAN 1510,
7000271511,CAREMARK PLAN 1511,
7000271546,CAREMARK PLAN 1546,
7000270001,CAREMARK (PROC-UNSP),
35380001,CARE MEDIA HOLDINGS CORP,
6140930,CAREMORE CAL MEDICONNECT (CA),
16380014,CAREMORE CARE TO YOU (AZ),
16380013,CAREMORE CLASSIC (AZ),
16380008,CAREMORE COPD (AZ),
16380012,CAREMORE DIABETES (AZ),
16380022,CAREMORE HEART CARE (AZ),
16380004,CAREMORE MED ADV GENERAL (CA),
16380025,CAREMORE RELIANCE (CA),
16380027,CAREMORE SMART VALUE (AZ),
30620002,CARE N CARE CHOICE PREMIUM (TX),
30620004,CARE N CARE MED ADV GNRL (TX),
120075,CAREONE (FL),
4780002,CAREOREGON ADVANTAGE PLUS (OR),
4780003,CAREOREGON ADVANTAGE STAR (OR),
4780004,CAREOREGON MED ADV GNRL,
4789999,CARE OREGON UNSPECIFIED,
120786,CAREPLUS MEDICARE ADV GNRL (FL),
34980002,CAREPOINT GUARDIAN SNP (NJ),
34980004,CAREPOINT MED ADV GNRL (NJ),
3840005,CARESOURCE ADV (OH),
3840007,CARESOURCE GOLD (OH),
3840062,CARESOURCE HEALTH PLAN (GA),
3840003,CARESOURCE HEALTH PLAN (IN),
3840001,CARESOURCE HEALTH PLAN (OH),
3840039,CARESOURCE HIX GNRL,
3849999,CARESOURCE HLTH PLAN UNSPECIFIED,
120766,CARESOURCE (KY),
3840006,CARESOURCE MED ADV GENERAL,
10180004,CARE SOURCE MED ADV GENERAL (OR),
3840040,CARESOURCE MED ADV GNRL (IN),
3840041,CARESOURCE MED ADV GNRL (KY),
3840009,CARESOURCE MYCARE DUAL (OH),
3840008,CARESOURCE MYCARE (OH),
18170001,CARE WISCONSIN HEALTH PLAN (WI),
17360001,CARGILL INCORPORATED,
17570001,CARLSON COMPANIES INC,
25120001,CARMAX,
29470001,CARMEUSE,
11190001,CARNEGIE MELLON UNIVERSITY (PA),
6630027,CAROLINA ACCESS (SC),
6630021,CAROLINA MED ADV GNRL (SC),
26410001,CAROLINAS HOSPITAL SYSTEM (SC),
25220001,CAROLL COUNTY PUBLIC SCHOOLS(MD),
29150001,CARPENTER CORPORATION,
6280134,CARPENTER TRUST OF W WA/CTWW(WA),
6280345,CARPENTER TRUST W WA RETIREE(WA),
14750058,CARP TRUST W WA PDP (WA),
33640001,CARROLL CNTY GOVT (MD),
10200001,CASCADE HEALTH ALLIANCE CCO (OR),
14750232,CA SCHOOLS VEBA (CA),
22920002,CASE WESTERN RESERVE STUDENT(OH),
22920001,CASE WESTERN RESERVE UNIV (OH),
10001,CASH,
26850001,CASINO AZTAR (IN),
37000001,CA STATE PRICING PROGRAM (CA),
41920001,CATALYST EGWP GENERAL,
41920002,CATALYST EGWP PLAN 0002,
21830001,CATALYST/HLTHXTRAS MED D GENERAL,
7001120007,CATALYST RX/HLTHEXTRA PLAN 0007,
7001120008,CATALYST RX/HLTHEXTRA PLAN 0008,
7001120009,CATALYST RX/HLTHEXTRA PLAN 0009,
7001120011,CATALYST RX/HLTHEXTRA PLAN 0011,
7001120019,CATALYST RX/HLTHEXTRA PLAN 0019,
7001120020,CATALYST RX/HLTHEXTRA PLAN 0020,
7001120021,CATALYST RX/HLTHEXTRA PLAN 0021,
7001120022,CATALYST RX/HLTHEXTRA PLAN 0022,
7001120023,CATALYST RX/HLTHEXTRA PLAN 0023,
7001120030,CATALYST RX/HLTHEXTRA PLAN 0030,
7001120031,CATALYST RX/HLTHEXTRA PLAN 0031,
7001120038,CATALYST RX/HLTHEXTRA PLAN 0038,
7001120043,CATALYST RX/HLTHEXTRA PLAN 0043,
7001120044,CATALYST RX/HLTHEXTRA PLAN 0044,
7001120047,CATALYST RX/HLTHEXTRA PLAN 0047,
7001120049,CATALYST RX/HLTHEXTRA PLAN 0049,
7001120050,CATALYST RX/HLTHEXTRA PLAN 0050,
7001120051,CATALYST RX/HLTHEXTRA PLAN 0051,
7001120052,CATALYST RX/HLTHEXTRA PLAN 0052,
7001120053,CATALYST RX/HLTHEXTRA PLAN 0053,
7001120057,CATALYST RX/HLTHEXTRA PLAN 0057,
7001120058,CATALYST RX/HLTHEXTRA PLAN 0058,
7001120061,CATALYST RX/HLTHEXTRA PLAN 0061,
7001120062,CATALYST RX/HLTHEXTRA PLAN 0062,
7001120064,CATALYST RX/HLTHEXTRA PLAN 0064,
7001120065,CATALYST RX/HLTHEXTRA PLAN 0065,
7001120070,CATALYST RX/HLTHEXTRA PLAN 0070,
7001120072,CATALYST RX/HLTHEXTRA PLAN 0072,
7001120074,CATALYST RX/HLTHEXTRA PLAN 0074,
7001120077,CATALYST RX/HLTHEXTRA PLAN 0077,
7001120078,CATALYST RX/HLTHEXTRA PLAN 0078,
7001120079,CATALYST RX/HLTHEXTRA PLAN 0079,
7001120080,CATALYST RX/HLTHEXTRA PLAN 0080,
7001120089,CATALYST RX/HLTHEXTRA PLAN 0089,
7001120094,CATALYST RX/HLTHEXTRA PLAN 0094,
7001120109,CATALYST RX/HLTHEXTRA PLAN 0109,
7001120116,CATALYST RX/HLTHEXTRA PLAN 0116,
7001120119,CATALYST RX/HLTHEXTRA PLAN 0119,
7001120121,CATALYST RX/HLTHEXTRA PLAN 0121,
7001120182,CATALYST RX/HLTHEXTRA PLAN 0182,
40880001,CATALYST RX WORKERS COMP,
14220001,CATALYST SCRIPTS DISCOUNT CARD,
15180002,CATAMARAN MEDICARE D GENERAL,
7000100015,CATAMARAN PLAN 0015,
7000100024,CATAMARAN PLAN 0024,
7000100027,CATAMARAN PLAN 0027,
7000100028,CATAMARAN PLAN 0028,
7000100033,CATAMARAN PLAN 0033,
7000100039,CATAMARAN PLAN 0039,
7000100040,CATAMARAN PLAN 0040,
7000100044,CATAMARAN PLAN 0044,
7000100046,CATAMARAN PLAN 0046,
7000100049,CATAMARAN PLAN 0049,
7000100050,CATAMARAN PLAN 0050,
7000100053,CATAMARAN PLAN 0053,
7790001,CATASTROPHIC ILLNESS PROG,
21710001,CA TEACHERS ASSOCIATION EES (CA),
880001,CATERPILLAR INC,
11180001,CATHOLIC HEALTH INITIATIVES,
13080001,CATHOLIC MUTUAL GROUP,
14000001,CATSKILL AREA SCH EE PLAN (NY),
24430001,CATTARAUGUS COUNTY (NY),
15620001,CAYUGA ONONDAGA AREA SCHOOL (NY),
13940001,CBA/EBPA,
7001060002,CBCA PLAN 0002,
7001060001,CBCA (PROC-UNSP),
11590011,CBC MEDICARE D GENERAL,
12910001,CB-I/CHICAGO BRIDGE AND IRON CO,
16900001,CB&I SHAW,
47000001,CBIZ,
25920001,CBS CORPORATION,
21130004,CCA MASSHEALTH (MA),
21130005,CCA ONE CARE (MA),
21130002,CCA SR CARE OPTIONS (MA),
31270001,CCCSIG WORKERS COMP (CA),
36260025,CCHP HIX GNRL,
3140007,CCHP HIX HMO GNRL,
3770005,CCHP MED ADV GENERAL (CA),
26980001,CCMSI,
20400283,CCRX BASIC (AK),
20400338,CCRX BASIC (AL),
20400337,CCRX BASIC (AR),
20400255,CCRX BASIC (AZ),
20400241,CCRX BASIC (CA),
20400259,CCRX BASIC (CO),
20400261,CCRX BASIC (CT),
20400270,CCRX BASIC (DC),
20400271,CCRX BASIC (DE),
20400286,CCRX BASIC (FL),
20400291,CCRX BASIC (GA),
20400299,CCRX BASIC (HI),
20400236,CCRX BASIC (IA),
20400221,CCRX BASIC (ID),
20400222,CCRX BASIC (IL),
20400216,CCRX BASIC (IN),
20400223,CCRX BASIC (KS),
20400213,CCRX BASIC (KY),
20400237,CCRX BASIC (LA),
20400220,CCRX BASIC (MA),
20400229,CCRX BASIC (MD),
20400212,CCRX BASIC (ME),
20400372,CCRX BASIC MED PDP GENERAL,
20400279,CCRX BASIC (MI),
20400301,CCRX BASIC (MN),
20400322,CCRX BASIC (MO),
20400294,CCRX BASIC (MS),
20400311,CCRX BASIC (MT),
20400348,CCRX BASIC (NC),
20400310,CCRX BASIC (ND),
20400284,CCRX BASIC (NE),
20400251,CCRX BASIC (NH),
20400352,CCRX BASIC (NJ),
20400339,CCRX BASIC (NM),
20400280,CCRX BASIC (NV),
20400302,CCRX BASIC (NY),
20400281,CCRX BASIC (OH),
20400254,CCRX BASIC (OK),
20400252,CCRX BASIC (OR),
20400256,CCRX BASIC (PA),
20440904,CCRX BASIC (PR),
20400244,CCRX BASIC (RI),
20400242,CCRX BASIC (SC),
20400262,CCRX BASIC (SD),
20400249,CCRX BASIC (TN),
20400274,CCRX BASIC (TX),
20400273,CCRX BASIC (UT),
20400247,CCRX BASIC (VA),
20400263,CCRX BASIC (VT),
20400292,CCRX BASIC (WA),
20400296,CCRX BASIC (WI),
20400300,CCRX BASIC (WV),
20400239,CCRX BASIC (WY),
20400265,CCRX CHOICE (AK),
20400345,CCRX CHOICE (AL),
20400358,CCRX CHOICE (AR),
20400330,CCRX CHOICE (AZ),
20400245,CCRX CHOICE (CA),
20400243,CCRX CHOICE (CO),
20400250,CCRX CHOICE (CT),
20400276,CCRX CHOICE (DC),
20400264,CCRX CHOICE (DE),
20400269,CCRX CHOICE (FL),
20400295,CCRX CHOICE (GA),
20400227,CCRX CHOICE (HI),
20400235,CCRX CHOICE (IA),
20400214,CCRX CHOICE (ID),
20400215,CCRX CHOICE (IL),
20400246,CCRX CHOICE (IN),
20400218,CCRX CHOICE (KS),
20400224,CCRX CHOICE (KY),
20400226,CCRX CHOICE (LA),
20400228,CCRX CHOICE (MA),
20400258,CCRX CHOICE (MD),
20400230,CCRX CHOICE (ME),
20400373,CCRX CHOICE MED PDP GENERAL,
20400231,CCRX CHOICE (MI),
20400336,CCRX CHOICE (MN),
20400334,CCRX CHOICE (MO),
20400306,CCRX CHOICE (MS),
20400323,CCRX CHOICE (MT),
20400349,CCRX CHOICE (NC),
20400288,CCRX CHOICE (ND),
20400290,CCRX CHOICE (NE),
20400350,CCRX CHOICE (NH),
20400351,CCRX CHOICE (NJ),
20400332,CCRX CHOICE (NM),
20400331,CCRX CHOICE (NV),
20400238,CCRX CHOICE (NY),
20400282,CCRX CHOICE (OH),
20400285,CCRX CHOICE (OK),
20400253,CCRX CHOICE (OR),
20400257,CCRX CHOICE (PA),
20400248,CCRX CHOICE (RI),
20400260,CCRX CHOICE (SC),
20400272,CCRX CHOICE (SD),
20400277,CCRX CHOICE (TN),
20400275,CCRX CHOICE (TX),
20400268,CCRX CHOICE (UT),
20400267,CCRX CHOICE (VA),
20400287,CCRX CHOICE (VT),
20400278,CCRX CHOICE (WA),
20400297,CCRX CHOICE (WI),
20400298,CCRX CHOICE (WV),
20400307,CCRX CHOICE (WY),
20440814,CCRX GOLD (AK),
20440843,CCRX GOLD (AL),
20440842,CCRX GOLD (AR),
20440839,CCRX GOLD (AZ),
20440838,CCRX GOLD (CA),
20440836,CCRX GOLD (CO),
20440835,CCRX GOLD (CT),
20440834,CCRX GOLD (DC),
20440832,CCRX GOLD (DE),
20440831,CCRX GOLD (FL),
20440815,CCRX GOLD (GA),
20440829,CCRX GOLD (HI),
20440846,CCRX GOLD (IA),
20440827,CCRX GOLD (ID),
20440826,CCRX GOLD (IL),
20440824,CCRX GOLD (IN),
20440822,CCRX GOLD (KS),
20440821,CCRX GOLD (KY),
20440820,CCRX GOLD (LA),
20440818,CCRX GOLD (MA),
20440817,CCRX GOLD (MD),
20440816,CCRX GOLD (ME),
20440749,CCRX GOLD MED PDP GENERAL,
20440811,CCRX GOLD (MI),
20440791,CCRX GOLD (MN),
20440867,CCRX GOLD (MO),
20440828,CCRX GOLD (MS),
20440830,CCRX GOLD (MT),
20440892,CCRX GOLD (NC),
20440890,CCRX GOLD (ND),
20440887,CCRX GOLD (NE),
20440886,CCRX GOLD (NH),
20440884,CCRX GOLD (NJ),
20440882,CCRX GOLD (NM),
20440812,CCRX GOLD (NV),
20440880,CCRX GOLD (NY),
20440758,CCRX GOLD (OH),
20440878,CCRX GOLD (OK),
20440877,CCRX GOLD (OR),
20440875,CCRX GOLD (PA),
20440871,CCRX GOLD (RI),
20440847,CCRX GOLD (SC),
20440869,CCRX GOLD (SD),
20440893,CCRX GOLD (TN),
20440865,CCRX GOLD (TX),
20440864,CCRX GOLD (UT),
20440851,CCRX GOLD (VA),
20440860,CCRX GOLD (VT),
20440858,CCRX GOLD (WA),
20440855,CCRX GOLD (WI),
20440854,CCRX GOLD (WV),
20440852,CCRX GOLD (WY),
20400225,CCRX MED PDP GENERAL,
20400289,CCRX MED PDP GENERAL (AK),
20400240,CCRX MED PDP GENERAL (AL),
20400233,CCRX MED PDP GENERAL (AR),
20400293,CCRX MED PDP GENERAL (AZ),
20400303,CCRX MED PDP GENERAL (CA),
20400371,CCRX MED PDP GENERAL (CO),
20400316,CCRX MED PDP GENERAL (CT),
20400324,CCRX MED PDP GENERAL (DC),
20400325,CCRX MED PDP GENERAL (DE),
20400326,CCRX MED PDP GENERAL (FL),
20400327,CCRX MED PDP GENERAL (GA),
20400328,CCRX MED PDP GENERAL (HI),
20400329,CCRX MED PDP GENERAL (IA),
20400312,CCRX MED PDP GENERAL (ID),
20400313,CCRX MED PDP GENERAL (IL),
20400304,CCRX MED PDP GENERAL (IN),
20400315,CCRX MED PDP GENERAL (KS),
20400335,CCRX MED PDP GENERAL (KY),
20400317,CCRX MED PDP GENERAL (LA),
20400305,CCRX MED PDP GENERAL (MA),
20400318,CCRX MED PDP GENERAL (MD),
20400319,CCRX MED PDP GENERAL (ME),
20400320,CCRX MED PDP GENERAL (MI),
20400234,CCRX MED PDP GENERAL (MN),
20400321,CCRX MED PDP GENERAL (MO),
20400309,CCRX MED PDP GENERAL (MS),
20400308,CCRX MED PDP GENERAL (MT),
20400314,CCRX MED PDP GENERAL (NC),
20400356,CCRX MED PDP GENERAL (ND),
20400362,CCRX MED PDP GENERAL (NE),
20400363,CCRX MED PDP GENERAL (NH),
20400364,CCRX MED PDP GENERAL (NJ),
20400365,CCRX MED PDP GENERAL (NM),
20400366,CCRX MED PDP GENERAL (NV),
20400367,CCRX MED PDP GENERAL (NY),
20400368,CCRX MED PDP GENERAL (OH),
20400347,CCRX MED PDP GENERAL (OK),
20400369,CCRX MED PDP GENERAL (OR),
20400346,CCRX MED PDP GENERAL (PA),
20400357,CCRX MED PDP GENERAL (PR),
20400333,CCRX MED PDP GENERAL (RI),
20400355,CCRX MED PDP GENERAL (SC),
20400354,CCRX MED PDP GENERAL (SD),
20400340,CCRX MED PDP GENERAL (TN),
20400341,CCRX MED PDP GENERAL (TX),
20400342,CCRX MED PDP GENERAL (UT),
20400343,CCRX MED PDP GENERAL (VA),
20400344,CCRX MED PDP GENERAL (VI),
20400353,CCRX MED PDP GENERAL (VT),
20400361,CCRX MED PDP GENERAL (WA),
20400370,CCRX MED PDP GENERAL (WI),
20400359,CCRX MED PDP GENERAL (WV),
20400360,CCRX MED PDP GENERAL (WY),
41650001,CDK GLOBAL,
9740018,CDPHP FAMILY HEALTH PLUS (NY),
9740029,CDPHP HIX HMO GNRL,
9740008,CDPHP MED ADV GENERAL (NY),
9740021,CDPHP MEDICAID GENERAL (NY),
9740003,CDPHP MEDICARE CHOICE RX (NY),
29170001,CDS GROUP HEALTH,
44680001,CDW LLC,
41820001,CEBCO (OH),
26370001,CEDARS-SINAI MEDICAL CENTER (CA),
13670195,CELEBREX/PFIZER,
32600001,CELGENE CORP,
9650017,CELTICARE HEALTH PLAN (MA),
16050001,CELTICARE SELECT PPO PLAN,
6280296,CEMENT AND CONCRETE WORKERS (NY),
11780001,CEMEX INC,
5309999,CENCAL HEALTH UNSP,
9650008,CENPATICO BEHAVIORAL HEALTH (AZ),
9650218,CENTENE CORP EMPLOYEES,
9659999,CENTENE CORPORATION UNSPECIFIED,
9650164,CENTENE HIX EPO GNRL (FL),
9650162,CENTENE HIX EPO GNRL (IN),
9650216,CENTENE HIX EPO GNRL (MO),
9650163,CENTENE HIX EPO GNRL (NH),
9650165,CENTENE HIX EPO GNRL (TX),
9650168,CENTENE HIX HMO GNRL (GA),
9650160,CENTENE HIX HMO GNRL (IL),
9650211,CENTENE HIX HMO GNRL (KS),
9650159,CENTENE HIX HMO GNRL (MA),
9650167,CENTENE HIX HMO GNRL (MS),
9650212,CENTENE HIX HMO GNRL (NV),
9650166,CENTENE HIX HMO GNRL (OH),
9650161,CENTENE HIX HMO GNRL (WA),
9650169,CENTENE HIX PPO GNRL (AR),
25530001,CENTERLIGHT DIRECT COMPLETE (NY),
25530010,CENTERLIGHT HEALTHCARE PACE (NY),
36080005,CENTER PLAN MED ADV GNRL (NY),
30330001,CENTERPOINT ENERGY INC,
10880001,CENTEX CORPORATION,
36380001,CENTRA HEALTH (VA),
21150005,CENTRAL HEALTH FOCUS PLAN (CA),
21150001,CENTRAL HEALTH MEDICARE (CA),
21150002,CENTRAL HEALTH MEDI-MEDI (CA),
21150004,CENTRAL HEALTH PREMIER (CA),
32750001,CENTRAL INSURANCE COMPANIES,
30090001,CENTRAL MICHIGAN UNIVERSITY (MI),CENTRAL MICHIGAN UNIV
24790001,CENTRAL VALLEY SCHOOLS TRST (CA),
29820001,CENTRO (NY),
24180001,CENTRUS ENERGY CORP,
45920001,CENTURA HEALTH,
14960001,CENTURY ALUMINUM COMPANY,
23260001,CENTURY FURNITURE INDUSTRIES(NC),
23960001,CENTURYLINK,
28720001,CENVEO,
20170003,CERES HEALTH CARE INC (OH),
19910001,CF AND I RETIREES VEBA BNFT PLAN,
28520001,CF INDUSTRIES,
36250013,CGHC HIX PPO GENERAL,
43780001,CH2M HILL COMPANIES,
120474,CHA HEALTH (KY),
7000830002,CHANGE HEALTHCARE PLAN 0002,
7000830007,CHANGE HEALTHCARE PLAN 0007,
7000830008,CHANGE HEALTHCARE PLAN 0008,
7000830010,CHANGE HEALTHCARE PLAN 0010,
7000830011,CHANGE HEALTHCARE PLAN 0011,
7000830015,CHANGE HEALTHCARE PLAN 0015,
7000830016,CHANGE HEALTHCARE PLAN 0016,
7000830017,CHANGE HEALTHCARE PLAN 0017,
7000830018,CHANGE HEALTHCARE PLAN 0018,
7000830019,CHANGE HEALTHCARE PLAN 0019,
7000830020,CHANGE HEALTHCARE PLAN 0020,
7000830021,CHANGE HEALTHCARE PLAN 0021,
7000830022,CHANGE HEALTHCARE PLAN 0022,
7000830023,CHANGE HEALTHCARE PLAN 0023,
7000830025,CHANGE HEALTHCARE PLAN 0025,
7000830026,CHANGE HEALTHCARE PLAN 0026,
7000830027,CHANGE HEALTHCARE PLAN 0027,
