"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"Iowa","19","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,3090416,Unreliable
,"Iowa","19","2013","2013","All other non-drug and non-alcohol causes","O9",18,3090416,Unreliable
,"Iowa","19","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",97,3107126,3.1
,"Iowa","19","2014","2014","All other non-drug and non-alcohol causes","O9",14,3107126,Unreliable
,"Iowa","19","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",126,3123899,4.0
,"Iowa","19","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,3123899,Unreliable
,"Iowa","19","2015","2015","All other non-drug and non-alcohol causes","O9",34,3123899,1.1
,"Iowa","19","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",151,3134693,4.8
,"Iowa","19","2016","2016","All other non-drug and non-alcohol causes","O9",40,3134693,1.3
,"Iowa","19","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",185,3145711,5.9
,"Iowa","19","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,3145711,Unreliable
,"Iowa","19","2017","2017","All other non-drug and non-alcohol causes","O9",41,3145711,1.3
,"Iowa","19","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",162,3156145,5.1
,"Iowa","19","2018","2018","All other non-drug and non-alcohol causes","O9",39,3156145,1.2
,"Kansas","20","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,2678338,0.7
,"Kansas","20","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",30,2688418,1.1
,"Kansas","20","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",27,2702162,1.0
,"Kansas","20","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,2713535,1.4
,"Kansas","20","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",40,2723004,1.5
,"Kansas","20","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,2734373,1.9
,"Kansas","20","2004","2004","All other non-drug and non-alcohol causes","O9",10,2734373,Unreliable
,"Kansas","20","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",62,2745299,2.3
,"Kansas","20","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",62,2762931,2.2
,"Kansas","20","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",48,2783785,1.7
,"Kansas","20","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,2783785,Unreliable
,"Kansas","20","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,2808076,1.2
,"Kansas","20","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",62,2832704,2.2
,"Kansas","20","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,2853118,1.6
,"Kansas","20","2010","2010","All other non-drug and non-alcohol causes","O9",10,2853118,Unreliable
,"Kansas","20","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",57,2871238,2.0
,"Kansas","20","2011","2011","All other non-drug and non-alcohol causes","O9",15,2871238,Unreliable
,"Kansas","20","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",88,2885905,3.0
,"Kansas","20","2012","2012","All other non-drug and non-alcohol causes","O9",12,2885905,Unreliable
,"Kansas","20","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",79,2893957,2.7
,"Kansas","20","2013","2013","All other non-drug and non-alcohol causes","O9",20,2893957,0.7
,"Kansas","20","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",80,2904021,2.8
,"Kansas","20","2014","2014","All other non-drug and non-alcohol causes","O9",22,2904021,0.8
,"Kansas","20","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",112,2911641,3.8
,"Kansas","20","2015","2015","All other non-drug and non-alcohol causes","O9",27,2911641,0.9
,"Kansas","20","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",124,2907289,4.3
,"Kansas","20","2016","2016","All other non-drug and non-alcohol causes","O9",31,2907289,1.1
,"Kansas","20","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",126,2913123,4.3
,"Kansas","20","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,2913123,Unreliable
,"Kansas","20","2017","2017","All other non-drug and non-alcohol causes","O9",31,2913123,1.1
,"Kansas","20","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",146,2911505,5.0
,"Kansas","20","2018","2018","All other non-drug and non-alcohol causes","O9",42,2911505,1.4
,"Kentucky","21","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,4018053,0.5
,"Kentucky","21","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,4041769,0.5
,"Kentucky","21","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,4068132,1.2
,"Kentucky","21","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",68,4089875,1.7
,"Kentucky","21","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",78,4117170,1.9
,"Kentucky","21","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",82,4146101,2.0
,"Kentucky","21","2004","2004","All other non-drug and non-alcohol causes","O9",12,4146101,Unreliable
,"Kentucky","21","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",92,4182742,2.2
,"Kentucky","21","2005","2005","All other non-drug and non-alcohol causes","O9",13,4182742,Unreliable
,"Kentucky","21","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",121,4219239,2.9
,"Kentucky","21","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,4219239,Unreliable
,"Kentucky","21","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",105,4256672,2.5
,"Kentucky","21","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",97,4289878,2.3
,"Kentucky","21","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,4289878,Unreliable
,"Kentucky","21","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",107,4317074,2.5
,"Kentucky","21","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",19,4317074,Unreliable
,"Kentucky","21","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",116,4339367,2.7
,"Kentucky","21","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,4339367,Unreliable
,"Kentucky","21","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",162,4369356,3.7
,"Kentucky","21","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,4369356,Unreliable
,"Kentucky","21","2011","2011","All other non-drug and non-alcohol causes","O9",16,4369356,Unreliable
,"Kentucky","21","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",250,4380415,5.7
,"Kentucky","21","2012","2012","All other non-drug and non-alcohol causes","O9",12,4380415,Unreliable
,"Kentucky","21","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",328,4395295,7.5
,"Kentucky","21","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",22,4395295,0.5
,"Kentucky","21","2013","2013","All other non-drug and non-alcohol causes","O9",11,4395295,Unreliable
,"Kentucky","21","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",437,4413457,9.9
,"Kentucky","21","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,4413457,Unreliable
,"Kentucky","21","2014","2014","All other non-drug and non-alcohol causes","O9",21,4413457,0.5
,"Kentucky","21","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",606,4425092,13.7
,"Kentucky","21","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",34,4425092,0.8
,"Kentucky","21","2015","2015","All other non-drug and non-alcohol causes","O9",23,4425092,0.5
,"Kentucky","21","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",780,4436974,17.6
,"Kentucky","21","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,4436974,0.7
,"Kentucky","21","2016","2016","All other non-drug and non-alcohol causes","O9",28,4436974,0.6
,"Kentucky","21","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1078,4454189,24.2
,"Kentucky","21","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,4454189,Unreliable
,"Kentucky","21","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,4454189,Unreliable
,"Kentucky","21","2017","2017","All other non-drug and non-alcohol causes","O9",41,4454189,0.9
,"Kentucky","21","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",963,4468402,21.6
,"Kentucky","21","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,4468402,Unreliable
,"Kentucky","21","2018","2018","All other non-drug and non-alcohol causes","O9",54,4468402,1.2
,"Louisiana","22","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",29,4460811,0.7
,"Louisiana","22","1999","1999","All other non-drug and non-alcohol causes","O9",14,4460811,Unreliable
,"Louisiana","22","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,4468976,0.8
,"Louisiana","22","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",48,4477875,1.1
,"Louisiana","22","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",44,4497267,1.0
,"Louisiana","22","2002","2002","All other non-drug and non-alcohol causes","O9",14,4497267,Unreliable
,"Louisiana","22","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",82,4521042,1.8
,"Louisiana","22","2003","2003","All other non-drug and non-alcohol causes","O9",13,4521042,Unreliable
,"Louisiana","22","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",62,4552238,1.4
,"Louisiana","22","2004","2004","All other non-drug and non-alcohol causes","O9",15,4552238,Unreliable
,"Louisiana","22","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",114,4576628,2.5
,"Louisiana","22","2005","2005","All other non-drug and non-alcohol causes","O9",16,4576628,Unreliable
,"Louisiana","22","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",148,4302665,3.4
,"Louisiana","22","2006","2006","All other non-drug and non-alcohol causes","O9",19,4302665,Unreliable
,"Louisiana","22","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",138,4375581,3.2
,"Louisiana","22","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,4375581,Unreliable
,"Louisiana","22","2007","2007","All other non-drug and non-alcohol causes","O9",25,4375581,0.6
,"Louisiana","22","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",89,4435586,2.0
,"Louisiana","22","2008","2008","All other non-drug and non-alcohol causes","O9",14,4435586,Unreliable
,"Louisiana","22","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",81,4491648,1.8
,"Louisiana","22","2009","2009","All other non-drug and non-alcohol causes","O9",13,4491648,Unreliable
,"Louisiana","22","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",73,4533372,1.6
,"Louisiana","22","2010","2010","All other non-drug and non-alcohol causes","O9",26,4533372,0.6
,"Louisiana","22","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",84,4574836,1.8
,"Louisiana","22","2011","2011","All other non-drug and non-alcohol causes","O9",24,4574836,0.5
,"Louisiana","22","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",95,4601893,2.1
,"Louisiana","22","2012","2012","All other non-drug and non-alcohol causes","O9",19,4601893,Unreliable
,"Louisiana","22","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",223,4625470,4.8
,"Louisiana","22","2013","2013","All other non-drug and non-alcohol causes","O9",13,4625470,Unreliable
,"Louisiana","22","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",216,4649676,4.6
,"Louisiana","22","2014","2014","All other non-drug and non-alcohol causes","O9",23,4649676,0.5
,"Louisiana","22","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",246,4670724,5.3
,"Louisiana","22","2015","2015","All other non-drug and non-alcohol causes","O9",41,4670724,0.9
,"Louisiana","22","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",352,4681666,7.5
,"Louisiana","22","2016","2016","All other non-drug and non-alcohol causes","O9",43,4681666,0.9
,"Louisiana","22","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",421,4684333,9.0
,"Louisiana","22","2017","2017","All other non-drug and non-alcohol causes","O9",59,4684333,1.3
,"Louisiana","22","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",454,4659978,9.7
,"Louisiana","22","2018","2018","All other non-drug and non-alcohol causes","O9",58,4659978,1.2
,"Maine","23","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,1285692,Unreliable
,"Maine","23","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",18,1295960,Unreliable
,"Maine","23","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,1306513,Unreliable
,"Maine","23","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",28,1313688,2.1
,"Maine","23","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",25,1318787,1.9
,"Maine","23","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",27,1323619,2.0
,"Maine","23","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",33,1327040,2.5
,"Maine","23","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",25,1330509,1.9
,"Maine","23","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",27,1329590,2.0
,"Maine","23","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",23,1328361,1.7
,"Maine","23","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",32,1328188,2.4
,"Maine","23","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",33,1329192,2.5
,"Maine","23","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,1328302,3.5
,"Maine","23","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",103,1330089,7.7
,"Maine","23","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",165,1329328,12.4
,"Maine","23","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",235,1331479,17.6
,"Maine","23","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",311,1335907,23.3
,"Maine","23","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",261,1338404,19.5
,"Maryland","24","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,5254509,0.4
,"Maryland","24","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",120,5254509,2.3
,"Maryland","24","1999","1999","All other non-drug and non-alcohol causes","O9",10,5254509,Unreliable
,"Maryland","24","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",17,5296486,Unreliable
,"Maryland","24","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",110,5296486,2.1
,"Maryland","24","2000","2000","All other non-drug and non-alcohol causes","O9",13,5296486,Unreliable
,"Maryland","24","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,5374691,Unreliable
,"Maryland","24","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",107,5374691,2.0
,"Maryland","24","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,5440389,Unreliable
,"Maryland","24","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",153,5440389,2.8
,"Maryland","24","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",19,5496269,Unreliable
,"Maryland","24","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",175,5496269,3.2
,"Maryland","24","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,5546935,Unreliable
,"Maryland","24","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",213,5546935,3.8
,"Maryland","24","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,5592379,0.4
,"Maryland","24","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",215,5592379,3.8
,"Maryland","24","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,5627367,0.4
,"Maryland","24","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",294,5627367,5.2
,"Maryland","24","2006","2006","All other non-drug and non-alcohol causes","O9",12,5627367,Unreliable
,"Maryland","24","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,5653408,Unreliable
,"Maryland","24","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",268,5653408,4.7
,"Maryland","24","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,5684965,0.4
,"Maryland","24","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",210,5684965,3.7
,"Maryland","24","2008","2008","All other non-drug and non-alcohol causes","O9",10,5684965,Unreliable
